0.000000e+00	-8.000000e-02	
2.500000e-05	-8.000736e-02	
5.000000e-05	-7.996850e-02	
7.500000e-05	-7.992960e-02	
1.000000e-04	-7.989062e-02	
1.250000e-04	-7.985156e-02	
1.500000e-04	-7.981242e-02	
1.750000e-04	-7.977319e-02	
2.000000e-04	-7.973388e-02	
2.250000e-04	-7.969450e-02	
2.500000e-04	-7.965505e-02	
2.750000e-04	-7.961553e-02	
3.000000e-04	-7.957595e-02	
3.250000e-04	-7.953631e-02	
3.500000e-04	-7.949661e-02	
3.750000e-04	-7.945685e-02	
4.000000e-04	-7.941704e-02	
4.250000e-04	-7.937718e-02	
4.500000e-04	-7.933728e-02	
4.750000e-04	-7.929733e-02	
5.000000e-04	-7.925733e-02	
5.250000e-04	-7.921729e-02	
5.500000e-04	-7.917721e-02	
5.750000e-04	-7.913710e-02	
6.000000e-04	-7.909695e-02	
6.250000e-04	-7.905676e-02	
6.500000e-04	-7.901655e-02	
6.750000e-04	-7.897630e-02	
7.000000e-04	-7.893603e-02	
7.250000e-04	-7.889573e-02	
7.500000e-04	-7.885541e-02	
7.750000e-04	-7.881507e-02	
8.000000e-04	-7.877471e-02	
8.250000e-04	-7.873433e-02	
8.500000e-04	-7.869394e-02	
8.750000e-04	-7.865353e-02	
9.000000e-04	-7.861311e-02	
9.250000e-04	-7.857269e-02	
9.500000e-04	-7.853226e-02	
9.750000e-04	-7.849182e-02	
1.000000e-03	-7.845138e-02	
1.025000e-03	-7.841094e-02	
1.050000e-03	-7.837051e-02	
1.075000e-03	-7.833007e-02	
1.100000e-03	-7.828965e-02	
1.125000e-03	-7.824923e-02	
1.150000e-03	-7.820882e-02	
1.175000e-03	-7.816842e-02	
1.200000e-03	-7.812804e-02	
1.225000e-03	-7.808767e-02	
1.250000e-03	-7.804732e-02	
1.275000e-03	-7.800699e-02	
1.300000e-03	-7.796668e-02	
1.325000e-03	-7.792640e-02	
1.350000e-03	-7.788614e-02	
1.375000e-03	-7.784591e-02	
1.400000e-03	-7.780570e-02	
1.425000e-03	-7.776553e-02	
1.450000e-03	-7.772539e-02	
1.475000e-03	-7.768528e-02	
1.500000e-03	-7.764521e-02	
1.525000e-03	-7.760518e-02	
1.550000e-03	-7.756518e-02	
1.575000e-03	-7.752523e-02	
1.600000e-03	-7.748532e-02	
1.625000e-03	-7.744545e-02	
1.650000e-03	-7.740563e-02	
1.675000e-03	-7.736586e-02	
1.700000e-03	-7.732613e-02	
1.725000e-03	-7.728646e-02	
1.750000e-03	-7.724684e-02	
1.775000e-03	-7.720727e-02	
1.800000e-03	-7.716775e-02	
1.825000e-03	-7.712829e-02	
1.850000e-03	-7.708889e-02	
1.875000e-03	-7.704955e-02	
1.900000e-03	-7.701026e-02	
1.925000e-03	-7.697104e-02	
1.950000e-03	-7.693188e-02	
1.975000e-03	-7.689279e-02	
2.000000e-03	-7.685376e-02	
2.025000e-03	-7.681479e-02	
2.050000e-03	-7.677590e-02	
2.075000e-03	-7.673707e-02	
2.100000e-03	-7.669831e-02	
2.125000e-03	-7.665962e-02	
2.150000e-03	-7.662101e-02	
2.175000e-03	-7.658247e-02	
2.200000e-03	-7.654400e-02	
2.225000e-03	-7.650561e-02	
2.250000e-03	-7.646730e-02	
2.275000e-03	-7.642906e-02	
2.300000e-03	-7.639090e-02	
2.325000e-03	-7.635282e-02	
2.350000e-03	-7.631482e-02	
2.375000e-03	-7.627690e-02	
2.400000e-03	-7.623907e-02	
2.425000e-03	-7.620132e-02	
2.450000e-03	-7.616365e-02	
2.475000e-03	-7.612606e-02	
2.500000e-03	-7.608856e-02	
2.525000e-03	-7.605115e-02	
2.550000e-03	-7.601383e-02	
2.575000e-03	-7.597659e-02	
2.600000e-03	-7.593944e-02	
2.625000e-03	-7.590238e-02	
2.650000e-03	-7.586541e-02	
2.675000e-03	-7.582854e-02	
2.700000e-03	-7.579175e-02	
2.725000e-03	-7.575506e-02	
2.750000e-03	-7.571846e-02	
2.775000e-03	-7.568195e-02	
2.800000e-03	-7.564554e-02	
2.825000e-03	-7.560922e-02	
2.850000e-03	-7.557299e-02	
2.875000e-03	-7.553687e-02	
2.900000e-03	-7.550084e-02	
2.925000e-03	-7.546490e-02	
2.950000e-03	-7.542907e-02	
2.975000e-03	-7.539333e-02	
3.000000e-03	-7.535769e-02	
3.025000e-03	-7.532215e-02	
3.050000e-03	-7.528671e-02	
3.075000e-03	-7.525137e-02	
3.100000e-03	-7.521613e-02	
3.125000e-03	-7.518099e-02	
3.150000e-03	-7.514595e-02	
3.175000e-03	-7.511102e-02	
3.200000e-03	-7.507618e-02	
3.225000e-03	-7.504145e-02	
3.250000e-03	-7.500682e-02	
3.275000e-03	-7.497230e-02	
3.300000e-03	-7.493788e-02	
3.325000e-03	-7.490356e-02	
3.350000e-03	-7.486934e-02	
3.375000e-03	-7.483523e-02	
3.400000e-03	-7.480123e-02	
3.425000e-03	-7.476733e-02	
3.450000e-03	-7.473353e-02	
3.475000e-03	-7.469985e-02	
3.500000e-03	-7.466626e-02	
3.525000e-03	-7.463278e-02	
3.550000e-03	-7.459941e-02	
3.575000e-03	-7.456615e-02	
3.600000e-03	-7.453299e-02	
3.625000e-03	-7.449994e-02	
3.650000e-03	-7.446700e-02	
3.675000e-03	-7.443416e-02	
3.700000e-03	-7.440143e-02	
3.725000e-03	-7.436881e-02	
3.750000e-03	-7.433630e-02	
3.775000e-03	-7.430389e-02	
3.800000e-03	-7.427159e-02	
3.825000e-03	-7.423940e-02	
3.850000e-03	-7.420732e-02	
3.875000e-03	-7.417535e-02	
3.900000e-03	-7.414348e-02	
3.925000e-03	-7.411172e-02	
3.950000e-03	-7.408007e-02	
3.975000e-03	-7.404854e-02	
4.000000e-03	-7.401710e-02	
4.025000e-03	-7.398578e-02	
4.050000e-03	-7.395457e-02	
4.075000e-03	-7.392346e-02	
4.100000e-03	-7.389247e-02	
4.125000e-03	-7.386158e-02	
4.150000e-03	-7.383080e-02	
4.175000e-03	-7.380013e-02	
4.200000e-03	-7.376957e-02	
4.225000e-03	-7.373912e-02	
4.250000e-03	-7.370878e-02	
4.275000e-03	-7.367854e-02	
4.300000e-03	-7.364842e-02	
4.325000e-03	-7.361840e-02	
4.350000e-03	-7.358849e-02	
4.375000e-03	-7.355869e-02	
4.400000e-03	-7.352900e-02	
4.425000e-03	-7.349942e-02	
4.450000e-03	-7.346994e-02	
4.475000e-03	-7.344058e-02	
4.500000e-03	-7.341132e-02	
4.525000e-03	-7.338217e-02	
4.550000e-03	-7.335313e-02	
4.575000e-03	-7.332420e-02	
4.600000e-03	-7.329537e-02	
4.625000e-03	-7.326665e-02	
4.650000e-03	-7.323805e-02	
4.675000e-03	-7.320954e-02	
4.700000e-03	-7.318115e-02	
4.725000e-03	-7.315286e-02	
4.750000e-03	-7.312468e-02	
4.775000e-03	-7.309661e-02	
4.800000e-03	-7.306864e-02	
4.825000e-03	-7.304079e-02	
4.850000e-03	-7.301303e-02	
4.875000e-03	-7.298539e-02	
4.900000e-03	-7.295785e-02	
4.925000e-03	-7.293042e-02	
4.950000e-03	-7.290309e-02	
4.975000e-03	-7.287587e-02	
5.000000e-03	-7.284875e-02	
5.025000e-03	-7.282174e-02	
5.050000e-03	-7.279484e-02	
5.075000e-03	-7.276804e-02	
5.100000e-03	-7.274135e-02	
5.125000e-03	-7.271476e-02	
5.150000e-03	-7.268827e-02	
5.175000e-03	-7.266189e-02	
5.200000e-03	-7.263562e-02	
5.225000e-03	-7.260945e-02	
5.250000e-03	-7.258338e-02	
5.275000e-03	-7.255741e-02	
5.300000e-03	-7.253155e-02	
5.325000e-03	-7.250580e-02	
5.350000e-03	-7.248014e-02	
5.375000e-03	-7.245459e-02	
5.400000e-03	-7.242914e-02	
5.425000e-03	-7.240379e-02	
5.450000e-03	-7.237855e-02	
5.475000e-03	-7.235341e-02	
5.500000e-03	-7.232836e-02	
5.525000e-03	-7.230343e-02	
5.550000e-03	-7.227859e-02	
5.575000e-03	-7.225385e-02	
5.600000e-03	-7.222921e-02	
5.625000e-03	-7.220467e-02	
5.650000e-03	-7.218024e-02	
5.675000e-03	-7.215590e-02	
5.700000e-03	-7.213167e-02	
5.725000e-03	-7.210753e-02	
5.750000e-03	-7.208349e-02	
5.775000e-03	-7.205955e-02	
5.800000e-03	-7.203571e-02	
5.825000e-03	-7.201197e-02	
5.850000e-03	-7.198833e-02	
5.875000e-03	-7.196478e-02	
5.900000e-03	-7.194133e-02	
5.925000e-03	-7.191798e-02	
5.950000e-03	-7.189473e-02	
5.975000e-03	-7.187157e-02	
6.000000e-03	-7.184851e-02	
6.025000e-03	-7.182555e-02	
6.050000e-03	-7.180268e-02	
6.075000e-03	-7.177991e-02	
6.100000e-03	-7.175723e-02	
6.125000e-03	-7.173465e-02	
6.150000e-03	-7.171216e-02	
6.175000e-03	-7.168977e-02	
6.200000e-03	-7.166747e-02	
6.225000e-03	-7.164527e-02	
6.250000e-03	-7.162316e-02	
6.275000e-03	-7.160115e-02	
6.300000e-03	-7.157922e-02	
6.325000e-03	-7.155739e-02	
6.350000e-03	-7.153566e-02	
6.375000e-03	-7.151401e-02	
6.400000e-03	-7.149246e-02	
6.425000e-03	-7.147100e-02	
6.450000e-03	-7.144963e-02	
6.475000e-03	-7.142835e-02	
6.500000e-03	-7.140717e-02	
6.525000e-03	-7.138607e-02	
6.550000e-03	-7.136507e-02	
6.575000e-03	-7.134415e-02	
6.600000e-03	-7.132333e-02	
6.625000e-03	-7.130259e-02	
6.650000e-03	-7.128194e-02	
6.675000e-03	-7.126139e-02	
6.700000e-03	-7.124092e-02	
6.725000e-03	-7.122054e-02	
6.750000e-03	-7.120024e-02	
6.775000e-03	-7.118004e-02	
6.800000e-03	-7.115992e-02	
6.825000e-03	-7.113989e-02	
6.850000e-03	-7.111995e-02	
6.875000e-03	-7.110009e-02	
6.900000e-03	-7.108032e-02	
6.925000e-03	-7.106064e-02	
6.950000e-03	-7.104104e-02	
6.975000e-03	-7.102153e-02	
7.000000e-03	-7.100210e-02	
7.025000e-03	-7.098275e-02	
7.050000e-03	-7.096350e-02	
7.075000e-03	-7.094432e-02	
7.100000e-03	-7.092523e-02	
7.125000e-03	-7.090623e-02	
7.150000e-03	-7.088730e-02	
7.175000e-03	-7.086846e-02	
7.200000e-03	-7.084970e-02	
7.225000e-03	-7.083103e-02	
7.250000e-03	-7.081244e-02	
7.275000e-03	-7.079393e-02	
7.300000e-03	-7.077550e-02	
7.325000e-03	-7.075715e-02	
7.350000e-03	-7.073888e-02	
7.375000e-03	-7.072069e-02	
7.400000e-03	-7.070259e-02	
7.425000e-03	-7.068456e-02	
7.450000e-03	-7.066662e-02	
7.475000e-03	-7.064875e-02	
7.500000e-03	-7.063096e-02	
7.525000e-03	-7.061326e-02	
7.550000e-03	-7.059563e-02	
7.575000e-03	-7.057808e-02	
7.600000e-03	-7.056060e-02	
7.625000e-03	-7.054321e-02	
7.650000e-03	-7.052589e-02	
7.675000e-03	-7.050865e-02	
7.700000e-03	-7.049148e-02	
7.725000e-03	-7.047440e-02	
7.750000e-03	-7.045739e-02	
7.775000e-03	-7.044045e-02	
7.800000e-03	-7.042359e-02	
7.825000e-03	-7.040681e-02	
7.850000e-03	-7.039010e-02	
7.875000e-03	-7.037347e-02	
7.900000e-03	-7.035691e-02	
7.925000e-03	-7.034043e-02	
7.950000e-03	-7.032402e-02	
7.975000e-03	-7.030768e-02	
8.000000e-03	-7.029142e-02	
8.025000e-03	-7.027523e-02	
8.050000e-03	-7.025911e-02	
8.075000e-03	-7.024306e-02	
8.100000e-03	-7.022709e-02	
8.125000e-03	-7.021119e-02	
8.150000e-03	-7.019536e-02	
8.175000e-03	-7.017961e-02	
8.200000e-03	-7.016392e-02	
8.225000e-03	-7.014831e-02	
8.250000e-03	-7.013276e-02	
8.275000e-03	-7.011729e-02	
8.300000e-03	-7.010189e-02	
8.325000e-03	-7.008655e-02	
8.350000e-03	-7.007129e-02	
8.375000e-03	-7.005609e-02	
8.400000e-03	-7.004097e-02	
8.425000e-03	-7.002591e-02	
8.450000e-03	-7.001092e-02	
8.475000e-03	-6.999600e-02	
8.500000e-03	-6.998115e-02	
8.525000e-03	-6.996637e-02	
8.550000e-03	-6.995165e-02	
8.575000e-03	-6.993700e-02	
8.600000e-03	-6.992241e-02	
8.625000e-03	-6.990790e-02	
8.650000e-03	-6.989345e-02	
8.675000e-03	-6.987906e-02	
8.700000e-03	-6.986474e-02	
8.725000e-03	-6.985049e-02	
8.750000e-03	-6.983630e-02	
8.775000e-03	-6.982218e-02	
8.800000e-03	-6.980812e-02	
8.825000e-03	-6.979413e-02	
8.850000e-03	-6.978020e-02	
8.875000e-03	-6.976633e-02	
8.900000e-03	-6.975253e-02	
8.925000e-03	-6.973879e-02	
8.950000e-03	-6.972511e-02	
8.975000e-03	-6.971150e-02	
9.000000e-03	-6.969795e-02	
9.025000e-03	-6.968446e-02	
9.050000e-03	-6.967104e-02	
9.075000e-03	-6.965767e-02	
9.100000e-03	-6.964437e-02	
9.125000e-03	-6.963113e-02	
9.150000e-03	-6.961795e-02	
9.175000e-03	-6.960483e-02	
9.200000e-03	-6.959178e-02	
9.225000e-03	-6.957878e-02	
9.250000e-03	-6.956584e-02	
9.275000e-03	-6.955296e-02	
9.300000e-03	-6.954014e-02	
9.325000e-03	-6.952738e-02	
9.350000e-03	-6.951468e-02	
9.375000e-03	-6.950204e-02	
9.400000e-03	-6.948946e-02	
9.425000e-03	-6.947694e-02	
9.450000e-03	-6.946447e-02	
9.475000e-03	-6.945206e-02	
9.500000e-03	-6.943971e-02	
9.525000e-03	-6.942742e-02	
9.550000e-03	-6.941519e-02	
9.575000e-03	-6.940301e-02	
9.600000e-03	-6.939089e-02	
9.625000e-03	-6.937882e-02	
9.650000e-03	-6.936681e-02	
9.675000e-03	-6.935486e-02	
9.700000e-03	-6.934296e-02	
9.725000e-03	-6.933112e-02	
9.750000e-03	-6.931933e-02	
9.775000e-03	-6.930760e-02	
9.800000e-03	-6.929592e-02	
9.825000e-03	-6.928430e-02	
9.850000e-03	-6.927274e-02	
9.875000e-03	-6.926122e-02	
9.900000e-03	-6.924976e-02	
9.925000e-03	-6.923836e-02	
9.950000e-03	-6.922700e-02	
9.975000e-03	-6.921571e-02	
1.000000e-02	-6.920446e-02	
1.002500e-02	-6.919327e-02	
1.005000e-02	-6.918213e-02	
1.007500e-02	-6.917104e-02	
1.010000e-02	-6.916000e-02	
1.012500e-02	-6.914902e-02	
1.015000e-02	-6.913808e-02	
1.017500e-02	-6.912720e-02	
1.020000e-02	-6.911637e-02	
1.022500e-02	-6.910560e-02	
1.025000e-02	-6.909487e-02	
1.027500e-02	-6.908419e-02	
1.030000e-02	-6.907356e-02	
1.032500e-02	-6.906299e-02	
1.035000e-02	-6.905246e-02	
1.037500e-02	-6.904198e-02	
1.040000e-02	-6.903156e-02	
1.042500e-02	-6.902118e-02	
1.045000e-02	-6.901085e-02	
1.047500e-02	-6.900057e-02	
1.050000e-02	-6.899034e-02	
1.052500e-02	-6.898016e-02	
1.055000e-02	-6.897002e-02	
1.057500e-02	-6.895994e-02	
1.060000e-02	-6.894990e-02	
1.062500e-02	-6.893991e-02	
1.065000e-02	-6.892996e-02	
1.067500e-02	-6.892007e-02	
1.070000e-02	-6.891022e-02	
1.072500e-02	-6.890042e-02	
1.075000e-02	-6.889066e-02	
1.077500e-02	-6.888096e-02	
1.080000e-02	-6.887129e-02	
1.082500e-02	-6.886168e-02	
1.085000e-02	-6.885211e-02	
1.087500e-02	-6.884258e-02	
1.090000e-02	-6.883310e-02	
1.092500e-02	-6.882367e-02	
1.095000e-02	-6.881428e-02	
1.097500e-02	-6.880494e-02	
1.100000e-02	-6.879564e-02	
1.102500e-02	-6.878639e-02	
1.105000e-02	-6.877718e-02	
1.107500e-02	-6.876801e-02	
1.110000e-02	-6.875889e-02	
1.112500e-02	-6.874981e-02	
