0.000000e+00	-8.000000e-02	
2.500000e-05	-8.000723e-02	
5.000000e-05	-8.000911e-02	
7.500000e-05	-8.001083e-02	
1.000000e-04	-8.001242e-02	
1.250000e-04	-8.001388e-02	
1.500000e-04	-8.001523e-02	
1.750000e-04	-8.001647e-02	
2.000000e-04	-8.001760e-02	
2.250000e-04	-8.001864e-02	
2.500000e-04	-8.001959e-02	
2.750000e-04	-8.002045e-02	
3.000000e-04	-8.002123e-02	
3.250000e-04	-8.002193e-02	
3.500000e-04	-8.002255e-02	
3.750000e-04	-8.002310e-02	
4.000000e-04	-8.002358e-02	
4.250000e-04	-8.002400e-02	
4.500000e-04	-8.002435e-02	
4.750000e-04	-8.002463e-02	
5.000000e-04	-8.002486e-02	
5.250000e-04	-8.002502e-02	
5.500000e-04	-8.002513e-02	
5.750000e-04	-8.002518e-02	
6.000000e-04	-8.002518e-02	
6.250000e-04	-8.002513e-02	
6.500000e-04	-8.002502e-02	
6.750000e-04	-8.002487e-02	
7.000000e-04	-8.002466e-02	
7.250000e-04	-8.002441e-02	
7.500000e-04	-8.002411e-02	
7.750000e-04	-8.002377e-02	
8.000000e-04	-8.002338e-02	
8.250000e-04	-8.002294e-02	
8.500000e-04	-8.002246e-02	
8.750000e-04	-8.002195e-02	
9.000000e-04	-8.002138e-02	
9.250000e-04	-8.002078e-02	
9.500000e-04	-8.002014e-02	
9.750000e-04	-8.001946e-02	
1.000000e-03	-8.001874e-02	
1.025000e-03	-8.001798e-02	
1.050000e-03	-8.001718e-02	
1.075000e-03	-8.001635e-02	
1.100000e-03	-8.001548e-02	
1.125000e-03	-8.001457e-02	
1.150000e-03	-8.001363e-02	
1.175000e-03	-8.001265e-02	
1.200000e-03	-8.001163e-02	
1.225000e-03	-8.001059e-02	
1.250000e-03	-8.000950e-02	
1.275000e-03	-8.000839e-02	
1.300000e-03	-8.000724e-02	
1.325000e-03	-8.000606e-02	
1.350000e-03	-8.000484e-02	
1.375000e-03	-8.000359e-02	
1.400000e-03	-8.000231e-02	
1.425000e-03	-8.000100e-02	
1.450000e-03	-7.999966e-02	
1.475000e-03	-7.999829e-02	
1.500000e-03	-7.999688e-02	
1.525000e-03	-7.999545e-02	
1.550000e-03	-7.999398e-02	
1.575000e-03	-7.999248e-02	
1.600000e-03	-7.999096e-02	
1.625000e-03	-7.998940e-02	
1.650000e-03	-7.998782e-02	
1.675000e-03	-7.998621e-02	
1.700000e-03	-7.998456e-02	
1.725000e-03	-7.998289e-02	
1.750000e-03	-7.998119e-02	
1.775000e-03	-7.997946e-02	
1.800000e-03	-7.997771e-02	
1.825000e-03	-7.997592e-02	
1.850000e-03	-7.997411e-02	
1.875000e-03	-7.997227e-02	
1.900000e-03	-7.997040e-02	
1.925000e-03	-7.996851e-02	
1.950000e-03	-7.996659e-02	
1.975000e-03	-7.996464e-02	
